Churn_1_PREDICTION,Churn_0_PREDICTION,Churn_PREDICTION,THRESHOLD,POSITIVE_CLASS,DEPLOYMENT_APPROVAL_STATUS,Names,Age,Total_Purchase,Account_Manager,Years,Num_Sites,Onboard_date,Location,Company,Churn
0.0254149891,0.9745850109,0,0.5,1,APPROVED,Henry Cook,45.0,11486.53,1,5.5,7.0,2009-12-08 00:18:10,"071 Michelle Green New Jasonview, AL 90525-9261","Newton, Shepard and Berg",0
0.1497280002,0.8502719998,0,0.5,1,APPROVED,Jamie Moore,51.0,6114.85,1,4.7,9.0,2013-11-10 01:54:40,"435 Hernandez Inlet Apt. 727 Josephfort, RI 51403",Herrera-Dodson,0
0.3819351896,0.6180648104,0,0.5,1,APPROVED,Kimberly Lewis,52.0,11828.78,0,5.95,10.0,2013-09-17 17:17:24,Unit 6752 Box 0928 DPO AA 53116-2490,Fischer-Garrison,0
0.1579021849,0.8420978151,0,0.5,1,APPROVED,Darren Chavez,35.0,10166.67,0,4.65,10.0,2009-11-17 17:45:03,"PSC 5667, Box 8312 APO AP 00654","Hatfield, Lane and Solomon",0
0.3669308667,0.6330691333,0,0.5,1,APPROVED,Andrea George,43.0,12691.45,0,4.45,11.0,2014-09-19 08:46:46,"9089 Jennifer Brooks Suite 571 New Lisa, WA 53342-5359","Johnson, Fields and Anderson",0
0.1447654456,0.8552345544,0,0.5,1,APPROVED,Luis Evans,45.0,9903.78,1,5.31,9.0,2009-05-19 07:17:00,"9273 Scott Springs Suite 665 Mcintyreland, DC 54306","Coffey, Lopez and Taylor",0
0.3082036356,0.6917963644,0,0.5,1,APPROVED,Jonathan Collier,46.0,10363.63,0,5.84,10.0,2016-08-10 20:11:33,Unit 2672 Box 5909 DPO AE 56165-8636,"Turner, Hodges and Turner",0
0.1932431659,0.8067568341,0,0.5,1,APPROVED,James Adkins,35.0,8475.8,0,3.37,11.0,2013-09-10 12:56:26,"2311 Henderson Centers Conniehaven, MP 16886-3947","Taylor, Reynolds and Hoffman",0
0.0945445423,0.9054554577,0,0.5,1,APPROVED,Tamara Keith,39.0,13091.92,1,4.74,9.0,2014-01-13 13:54:31,"82367 Austin Square Suite 115 New Cheyenne, UT 08356-0301",Mueller Ltd,0
0.0034422935,0.9965577065,0,0.5,1,APPROVED,Teresa Thompson,37.0,13036.52,1,3.83,6.0,2009-02-26 12:56:01,"762 Donald Field Suite 361 South Ronald, ME 08806","Snow, Martin and Fowler",0
0.1130190125,0.8869809875,0,0.5,1,APPROVED,Andrea Ortiz,40.0,9521.35,0,5.8,9.0,2009-01-12 14:37:14,"7645 Huff Lights Suite 209 Stephenmouth, GA 01888","Barron, Tapia and Black",0
0.0181277857,0.9818722143,0,0.5,1,APPROVED,Stefanie Miranda,37.0,5039.46,0,4.08,8.0,2007-09-12 16:27:24,"002 Gutierrez Mountains Hayesburgh, GU 73502-4691",Morrison-Pennington,0
0.314813296,0.685186704,0,0.5,1,APPROVED,Becky Cardenas,51.0,13762.79,0,7.52,9.0,2006-09-11 04:55:09,"9103 David Drives Wilsonport, PA 79287",Lewis LLC,0
0.1548120241,0.8451879759,0,0.5,1,APPROVED,Maria Stanley,46.0,8941.92,1,5.43,9.0,2010-01-15 17:22:51,"17836 Julie Drives North Thomas, MI 27198","Conner, Munoz and Wilson",0
0.021264187,0.978735813,0,0.5,1,APPROVED,Judy Montes,32.0,12479.72,0,4.67,8.0,2015-03-20 02:09:45,"405 Amanda Junctions West Dustinshire, MH 84757-2573",Fischer PLC,0
0.2606718863,0.7393281137,0,0.5,1,APPROVED,Nicole Williams,41.0,9139.73,1,5.15,10.0,2011-08-21 01:38:14,"05077 Richard Lane Apt. 002 New Tracy, FM 56599-7849","Bautista, Strong and Campbell",0
0.6958518347,0.3041481653,1,0.5,1,APPROVED,Dalton Sexton,46.0,10406.58,0,7.24,11.0,2015-10-24 15:49:39,"91864 Tommy Manor Suite 933 East Tyrone, MN 86821","Hall, Taylor and Charles",0
0.0190023508,0.9809976492,0,0.5,1,APPROVED,Michael Payne,44.0,11768.65,0,5.54,7.0,2006-03-06 00:42:56,"59672 Nash Cove Apt. 855 Jeremyshire, GU 93725",Campbell-Davenport,0
0.0857273284,0.9142726716,0,0.5,1,APPROVED,Keith Bowman,46.0,14664.0,0,6.54,8.0,2012-09-30 02:34:16,"36569 Richard Run Jacksonmouth, MN 02512",Garrett-Turner,0
0.0215453644,0.9784546356,0,0.5,1,APPROVED,Jason Phillips,46.0,8418.81,1,7.19,6.0,2014-09-29 00:31:41,"8928 Benjamin Summit Suite 264 North Samanthabury, AR 01364-7776",Davis-Bass,0
0.0272859129,0.9727140871,0,0.5,1,APPROVED,Christopher Daniels,34.0,6461.86,1,4.61,8.0,2008-10-15 13:31:12,"88563 Jeffery Manor North Mathew, OK 19970-2973",Schultz-Newman,0
0.0124845028,0.9875154972,0,0.5,1,APPROVED,Lindsey Moreno,39.0,14317.2,0,5.03,7.0,2014-12-02 15:56:37,"38769 Zachary Road Apt. 706 Port Michaelview, MA 73304-2019",Davies-Braun,0
0.1888388607,0.8111611393,0,0.5,1,APPROVED,James Evans,42.0,4492.44,1,6.43,9.0,2013-01-16 16:29:49,"17140 Andrea Motorway Apt. 798 Amychester, WV 88972-7283",Hughes Ltd,0
0.0033788383,0.9966211617,0,0.5,1,APPROVED,Kristine Moreno,29.0,13240.01,1,4.58,6.0,2012-08-09 16:07:08,"541 Mills Rest Lake Cynthia, PR 71752",Garcia Ltd,0
0.1307956562,0.8692043438,0,0.5,1,APPROVED,Stefanie Whitaker,35.0,7814.68,1,5.99,9.0,2013-08-27 00:56:45,"7967 Waters Way Suite 678 New Ericport, HI 48528",King-Frye,0
0.000972706,0.999027294,0,0.5,1,APPROVED,Monica Todd,35.0,11255.38,0,6.28,4.0,2007-04-04 08:32:31,"104 Ruben Rapid Apt. 107 New Andrea, FM 58602",Peterson PLC,0
0.1431285976,0.8568714024,0,0.5,1,APPROVED,Matthew Beck,49.0,13165.68,0,5.49,9.0,2010-02-10 17:43:27,"29322 Linda Via Martinside, IA 14495",Taylor-Cain,0
0.1871823515,0.8128176485,0,0.5,1,APPROVED,Donna Good,37.0,12713.9,0,9.15,8.0,2009-11-23 17:54:49,USNV Hill FPO AE 43418,"Alexander, Goodwin and Johnson",0
0.0495622782,0.9504377218,0,0.5,1,APPROVED,Sarah Flores,40.0,11527.08,1,5.04,8.0,2007-11-17 09:06:40,USNV Morgan FPO AE 62096-4614,"Cervantes, Rice and Strickland",0
0.0225434804,0.9774565196,0,0.5,1,APPROVED,Joshua Kirby,54.0,8375.73,1,4.42,7.0,2007-10-24 03:45:18,"5079 Cole Circle New Patriciaton, CT 49306-7555",Moore-Johnson,0
0.0059729585,0.9940270415,0,0.5,1,APPROVED,Keith Robertson,41.0,11968.78,0,5.08,6.0,2010-11-21 12:52:01,"52601 Burns Lane West Courtney, TN 00410-3545",Spencer Group,0
0.232648132,0.767351868,0,0.5,1,APPROVED,Dustin Dodson,48.0,7761.2,0,7.02,9.0,2011-01-12 13:52:07,USNV Villanueva FPO AE 89160-6979,"Serrano, Moss and Bass",0
0.0741632981,0.9258367019,0,0.5,1,APPROVED,Frances Jenkins,32.0,6367.22,1,2.84,10.0,2015-01-03 18:57:56,"80428 Harris Islands Ethanfurt, CT 42032-8161",Boyd-King,0
0.0134805919,0.9865194081,0,0.5,1,APPROVED,Deborah Meyer,44.0,7599.36,1,6.41,6.0,2008-01-10 11:48:03,"47051 Luna Mission North Susanchester, MH 55279-4332",Smith Group,0
0.0907579344,0.9092420656,0,0.5,1,APPROVED,Latasha Schwartz,40.0,7642.2,0,5.04,9.0,2007-11-11 17:05:06,"90098 Lloyd Drive North Johnside, AR 39045-5361",Chambers-Wyatt,0
0.1534932647,0.8465067353,0,0.5,1,APPROVED,Ashley Jacobs,38.0,11621.67,1,6.11,9.0,2013-07-06 19:20:40,"018 Mark Centers Suite 973 Mckinneyland, VT 26361-8406",Williamson-Walker,0
0.0023487175,0.9976512825,0,0.5,1,APPROVED,Michael Brown,47.0,9365.92,1,4.37,5.0,2013-06-10 21:51:47,"4972 Michael Village Suite 788 West Rachelstad, NH 04946-6243","Smith, Diaz and Warren",0
0.0113234766,0.9886765234,0,0.5,1,APPROVED,Darlene Cain,29.0,12711.15,0,5.74,7.0,2011-08-10 21:19:55,"33852 Susan Pine Apt. 606 Lake Spencer, KY 80977",Velasquez PLC,0
0.004437387,0.995562613,0,0.5,1,APPROVED,Abigail Gonzalez,55.0,8243.28,0,3.54,6.0,2014-01-09 19:52:37,"325 Lawrence Crossing Suite 269 South Josephhaven, OK 53193-5178",Nelson PLC,0
0.0614903704,0.9385096296,0,0.5,1,APPROVED,Christina Martin,51.0,10269.97,1,4.85,8.0,2007-08-09 12:55:22,"43807 Barnes Bridge Lake Richardport, AR 10206-6207","Carroll, Green and Jones",0
0.0208225786,0.9791774214,0,0.5,1,APPROVED,Robert Adams,38.0,13366.66,1,5.64,7.0,2008-06-10 21:06:16,"675 David Bypass Suite 331 West Andrea, VA 63193",Powers Ltd,0
0.1629440334,0.8370559666,0,0.5,1,APPROVED,Megan Avila,40.0,12401.58,1,5.75,9.0,2013-11-18 16:25:52,Unit 6546 Box 3116 DPO AE 29548,"Roberts, Edwards and Young",0
0.1846706982,0.8153293018,0,0.5,1,APPROVED,Ann White,43.0,8950.33,0,6.76,9.0,2008-06-25 00:45:14,"91968 Pena Stream Apt. 094 New Justin, GU 24101",Hancock LLC,0
0.0042890385,0.9957109615,0,0.5,1,APPROVED,Dr. Lauren Brown,41.0,10806.13,1,4.0,6.0,2010-01-27 13:34:33,"964 Long Road Suite 539 New Sharonmouth, ID 56171-3878",Morales PLC,0
0.1137616489,0.8862383511,0,0.5,1,APPROVED,Shane Jones,38.0,7713.12,1,5.41,9.0,2016-02-15 15:45:14,"PSC 2239, Box 8378 APO AA 67843",Wise Inc,0
0.2010567292,0.7989432708,0,0.5,1,APPROVED,Amanda Moore,40.0,12455.75,1,6.64,9.0,2010-01-03 06:33:40,"356 Vickie Vista North Michaelstad, WA 26856","Green, Jackson and Green",0
0.0195419491,0.9804580509,0,0.5,1,APPROVED,Daniel Thompson,33.0,7492.9,0,6.71,7.0,2009-10-13 17:35:31,"243 Laura Gateway Mitchellport, FL 53705-6256",Maldonado-Goodwin,0
0.0104779194,0.9895220806,0,0.5,1,APPROVED,Andrew Moreno,43.0,12068.39,1,3.59,7.0,2008-03-28 21:32:43,"60669 Rivera Lights Suite 982 Michaelside, AK 96751",Williams Group,0
0.5264339173,0.4735660827,1,0.5,1,APPROVED,Catherine Lucas,40.0,7837.67,1,5.66,11.0,2009-05-18 15:10:36,"979 Joel Run Suite 561 Darlenetown, WA 27272",Andrade-Cook,0
0.0519182833,0.9480817167,0,0.5,1,APPROVED,Natalie Williams,45.0,9721.59,0,3.43,9.0,2006-07-24 16:11:01,"5605 Dunn Union Suite 923 Shanefort, IL 28178-4110",Nguyen Ltd,0
0.1526916433,0.8473083567,0,0.5,1,APPROVED,Mark Gordon,41.0,10028.23,1,5.52,9.0,2007-11-25 17:41:30,"56171 Hunt Fall Herreratown, OR 59549",Cole-Johnson,0
0.0127475802,0.9872524198,0,0.5,1,APPROVED,Mrs. Ashley Guerra,34.0,10466.56,0,5.34,7.0,2016-11-07 08:01:15,"3314 Lisa Row Suite 484 Port Stephanieview, KY 15941-8359",Garza PLC,0
0.0632530007,0.9367469993,0,0.5,1,APPROVED,Emily Roberson,36.0,12879.7,0,4.7,9.0,2013-07-08 19:24:53,"41199 Welch Stravenue Apt. 518 South Crystalshire, IA 58998-2407",Clements-Summers,0
0.0425052825,0.9574947175,0,0.5,1,APPROVED,Matthew Lane,49.0,13078.28,1,4.06,8.0,2008-02-22 10:20:36,"59446 Kaufman Trace East Josephburgh, HI 36514","Carter, Brown and Richards",0
0.0088069521,0.9911930479,0,0.5,1,APPROVED,Darren Brown,49.0,11584.59,1,4.84,6.0,2010-05-28 21:29:01,"080 Amber Village Apt. 472 Schroederbury, AZ 32357",Hall PLC,0
0.0424483714,0.9575516286,0,0.5,1,APPROVED,Alyssa Harper DDS,45.0,9874.69,1,2.41,9.0,2006-09-04 07:20:52,"63593 Hector Mission South Williambury, IA 79862-2416",Garza-Alexander,0
0.0967516082,0.9032483918,0,0.5,1,APPROVED,Jennifer Wood,48.0,11585.16,0,4.61,9.0,2012-03-13 03:24:04,Unit 5568 Box 1967 DPO AE 15638,"Gray, Campbell and Chandler",0
0.2274109544,0.7725890456,0,0.5,1,APPROVED,Taylor Grant,39.0,10643.67,0,5.54,10.0,2015-05-16 14:20:40,Unit 2836 Box 5288 DPO AP 28958-4427,Barnett-Herrera,0
0.0657909473,0.9342090527,0,0.5,1,APPROVED,Ryan Brown,34.0,12397.49,0,4.93,9.0,2016-01-24 10:04:25,"91641 Wright Views Stephenstad, MT 83238-3650","Gutierrez, Garcia and Miller",0
0.1225483381,0.8774516619,0,0.5,1,APPROVED,Peggy Allison,40.0,10780.71,1,5.33,9.0,2016-03-12 23:44:45,"913 David Mall Hooperburgh, MT 76387",Nelson-Murray,0
0.0147881542,0.9852118458,0,0.5,1,APPROVED,Douglas Acosta,40.0,8801.13,0,7.52,6.0,2016-05-26 20:27:02,"81459 Sarah Brook Suite 370 Lake Michael, MA 20035-7310","Clayton, Ferrell and Gaines",0
0.0117703445,0.9882296555,0,0.5,1,APPROVED,Victoria Hughes,45.0,7325.93,1,6.0,6.0,2009-05-16 11:03:26,"0918 Taylor Trail Apt. 385 West Caleb, ND 20637-7455","Douglas, Briggs and Sawyer",0
0.0333550663,0.9666449337,0,0.5,1,APPROVED,Michael Knox,36.0,7342.14,0,5.51,8.0,2015-10-08 18:55:05,"0115 Carter Camp Suite 403 New Andreashire, OK 92778",Scott and Sons,0
0.0060951225,0.9939048775,0,0.5,1,APPROVED,Laura Wright,37.0,12154.25,1,5.15,6.0,2015-06-17 23:25:47,"9534 Dodson Streets North James, TX 66878","Cunningham, Jackson and Schultz",0
0.0363291716,0.9636708284,0,0.5,1,APPROVED,Alexandra Phillips,32.0,9472.72,1,1.0,10.0,2009-03-26 05:25:30,"078 Ortega Vista Lake Gabriella, OK 18890-5973","Smith, Harris and Black",0
0.051623674,0.948376326,0,0.5,1,APPROVED,Lori Medina,39.0,3676.68,1,3.52,9.0,2008-07-16 11:36:45,"PSC 1874, Box 9238 APO AP 68299","Garcia, Hansen and Austin",0
0.0059594812,0.9940405188,0,0.5,1,APPROVED,Kristin Davis,50.0,6857.29,0,4.69,6.0,2014-07-08 19:50:15,"090 Sara Track Apt. 195 Mooremouth, MP 50670","Gonzalez, Castro and Martinez",0
0.0173914993,0.9826085007,0,0.5,1,APPROVED,John Richardson,52.0,10133.36,0,4.6,7.0,2014-02-24 17:27:19,"77435 Christopher Union Apt. 871 New Christophermouth, MA 95513-2675",Martinez Inc,0
0.0289146812,0.9710853188,0,0.5,1,APPROVED,Daniel Brown,51.0,4992.6,0,3.85,8.0,2016-02-12 22:38:03,"701 Alan Corners Port George, KY 15579-3799",Mosley Ltd,0
0.6252912076,0.3747087924,1,0.5,1,APPROVED,Eugene Rowe,50.0,12941.12,1,5.51,11.0,2015-06-23 09:54:27,"45548 Henderson Islands Bakerside, WV 92882-7688",Powell-Parker,0
0.0226410707,0.9773589293,0,0.5,1,APPROVED,Cody Middleton,36.0,11040.16,0,4.52,8.0,2010-04-14 22:03:19,"86871 Jimenez Crest Suite 849 East Bruce, MO 68426-6342",Lawrence and Sons,0
0.1459403318,0.8540596682,0,0.5,1,APPROVED,Kevin Chapman,35.0,8058.73,0,6.88,9.0,2016-02-29 18:23:40,"40094 Manning Pass Travisburgh, MT 80542",Ortega Group,0
0.0070595625,0.9929404375,0,0.5,1,APPROVED,Margaret Moore,44.0,10638.65,0,5.54,6.0,2010-06-04 03:04:12,"2556 Grant Points New Christopherton, CA 76121-6565",Wright PLC,0
0.0736847788,0.9263152212,0,0.5,1,APPROVED,Edwin Young,49.0,10226.43,0,6.02,8.0,2014-02-27 10:46:12,"6467 Brett Dam Houstonchester, DE 13162","Graham, Jones and Gonzalez",0
0.0236382557,0.9763617443,0,0.5,1,APPROVED,Teresa Bean,38.0,12020.62,0,4.41,8.0,2007-02-14 00:56:53,"4962 Christian Squares North Belinda, OK 98156-7957",Garza LLC,0
0.0317447806,0.9682552194,0,0.5,1,APPROVED,Justin Moore,51.0,12780.22,0,6.06,7.0,2015-04-04 11:06:11,"7790 Paul Street Sandraside, AR 55085","Callahan, Miller and Wallace",0
0.1662227497,0.8337772503,0,0.5,1,APPROVED,Sarah Morgan,51.0,6662.59,1,5.27,9.0,2009-10-03 09:42:47,"2458 Tyler Flats Suite 696 Rebeccaburgh, VA 79274",Braun-Cook,0
0.1041076095,0.8958923905,0,0.5,1,APPROVED,Amanda Hernandez,38.0,10298.29,1,5.07,9.0,2015-05-31 21:15:18,"4792 Amy Wall Apt. 296 Olsenchester, VA 69141-5857","Barry, Brown and Smith",0
0.0018395159,0.9981604841,0,0.5,1,APPROVED,Tammy Williams,52.0,9065.28,0,3.99,5.0,2009-12-13 18:17:02,"6720 Barbara Square Christopherchester, UT 54226",Lawrence-Johnson,0
0.4259673755,0.5740326245,0,0.5,1,APPROVED,Lawrence Gordon,44.0,8817.22,1,6.53,10.0,2009-09-23 09:35:38,"4041 Wise River Suite 828 West Todd, AR 08725-4767","Austin, Roberts and Cox",0
0.4626318631,0.5373681369,0,0.5,1,APPROVED,Jodi Thompson,35.0,11391.46,1,7.59,10.0,2011-12-28 11:02:25,"4379 Sandoval Stravenue Suite 998 New Ryanberg, NM 05443-2529",Soto PLC,0
0.00354191,0.99645809,0,0.5,1,APPROVED,Michelle Roberts,43.0,12531.39,0,3.97,6.0,2013-04-28 05:02:18,"5351 Ford Pike Apt. 399 Ericshire, IA 72849-0011",Marshall-Ho,0
0.2441173689,0.7558826311,0,0.5,1,APPROVED,Colton Foster,43.0,9200.69,1,2.6,11.0,2012-12-25 06:18:00,"01690 Andrews Park Wrightville, IN 00886","Jennings, Stout and Spencer",0
0.1198886938,0.8801113062,0,0.5,1,APPROVED,John Gardner,52.0,13368.21,1,4.09,9.0,2006-12-23 18:35:26,"16214 Henry Mission Pearsonside, PR 88434","Sherman, Lopez and Moran",0
0.0166226702,0.9833773298,0,0.5,1,APPROVED,Holly Flores,47.0,15878.11,1,2.05,8.0,2012-05-21 12:56:15,"37362 Anthony Corner Suite 462 Port Saraton, ND 49109-1547",Reyes-Crawford,0
0.1852971751,0.8147028249,0,0.5,1,APPROVED,William Branch,33.0,7720.61,1,4.97,10.0,2012-04-16 07:05:14,"90937 Andres Springs Apt. 164 Lindaland, TX 51026-5011",Mullen and Sons,0
0.0168932302,0.9831067698,0,0.5,1,APPROVED,Patricia Mckinney,34.0,9270.9,0,6.19,7.0,2007-04-29 18:47:02,"04146 Ronnie Mission Suite 310 Nicoleshire, CT 39413-3387","Lewis, Green and Garcia",0
0.0513736903,0.9486263097,0,0.5,1,APPROVED,Brandon Compton,44.0,8274.32,0,5.7,8.0,2016-07-21 02:39:27,"202 Richard Extensions Apt. 994 Pamelachester, IL 73985-9604",Sanchez-Cardenas,0
0.1307119871,0.8692880129,0,0.5,1,APPROVED,Monica Hernandez,38.0,9347.47,0,8.47,8.0,2006-01-23 16:23:17,"8151 Ross Gardens Apt. 699 Randallton, NM 53386-6929",Finley-Moore,0
0.0991655075,0.9008344925,0,0.5,1,APPROVED,Kathryn Petersen,40.0,12453.72,1,4.83,9.0,2006-10-03 09:45:00,"4030 Sullivan Viaduct Apt. 877 Lake Anthony, VT 89429",Nguyen-Wright,0
0.0322247644,0.9677752356,0,0.5,1,APPROVED,Shelia Phillips,39.0,8644.07,1,4.48,8.0,2016-05-14 14:37:08,"451 David Vista Apt. 799 Danielsview, ND 69312",Norman-Holloway,0
0.1209237508,0.8790762492,0,0.5,1,APPROVED,Sally Smith,45.0,11575.84,0,5.51,9.0,2012-08-02 09:18:11,"75262 Robert Centers Apt. 728 Vanessaside, TX 96244-2416",Webb PLC,0
0.0659316053,0.9340683947,0,0.5,1,APPROVED,Joshua Huff,49.0,8268.74,1,5.21,8.0,2009-01-19 04:53:55,"064 Laurie Manor Suite 944 East Jimmy, IN 53776","Rivera, Perkins and Brown",0
0.0531488327,0.9468511673,0,0.5,1,APPROVED,Daniel Washington,54.0,12147.83,1,4.17,8.0,2013-05-14 16:58:55,"1537 Mccullough Canyon Rodriguezview, AZ 74625-8762",Reeves-Scott,0
0.0416178442,0.9583821558,0,0.5,1,APPROVED,Joseph Anderson,48.0,8093.03,1,4.26,8.0,2016-10-12 23:20:12,"1317 Mcdaniel Plaza Suite 219 Colleenview, TX 81040-7425",Ingram LLC,0
0.2105573957,0.7894426043,0,0.5,1,APPROVED,Kylie Reynolds,28.0,9090.43,1,5.74,10.0,2014-06-18 00:45:51,"118 Natalie Islands Apt. 040 Lake Elizabeth, CO 60710",Cruz and Sons,0
0.0196471944,0.9803528056,0,0.5,1,APPROVED,Chelsea Marsh,41.0,9552.57,0,3.81,8.0,2015-02-05 06:36:19,"854 James Ranch Smithfort, WA 12954",Wright-Olson,0
0.0250460112,0.9749539888,0,0.5,1,APPROVED,Carlos Miller,47.0,9004.44,0,3.79,8.0,2015-03-08 08:03:14,"506 Arnold Greens Apt. 335 South Kyleton, DC 78683",Weaver Inc,0
0.0354829249,0.9645170751,0,0.5,1,APPROVED,Lindsey Adams,46.0,14361.38,0,4.52,8.0,2008-07-20 08:40:26,"283 Mccarthy Fork Hubbardfort, PW 58105-7552",Morris-Williams,0
0.0303967813,0.9696032187,0,0.5,1,APPROVED,Jerry Nguyen,36.0,8972.54,0,5.23,8.0,2009-06-16 04:20:31,"059 Angela Manor Latashaburgh, ID 26923-6555",Glenn-Nguyen,0
0.5167114757,0.4832885243,1,0.5,1,APPROVED,Mark Ingram,44.0,11611.28,0,5.8,11.0,2007-12-01 21:35:58,"5035 Donald Points Suite 375 West Shirleyhaven, TN 41021",Smith-Lewis,0
0.0468736244,0.9531263756,0,0.5,1,APPROVED,Casey Hess,43.0,9399.92,1,4.98,8.0,2014-08-07 07:57:26,"132 Angela Station Suite 770 Hillfort, LA 66223-8625",David-Woods,0
0.027191908,0.972808092,0,0.5,1,APPROVED,Gary Odom,37.0,7982.38,1,4.29,8.0,2009-01-15 17:39:15,"0349 Kimberly Ridges Michaelburgh, AK 08955",Moran Inc,0
0.0109258956,0.9890741044,0,0.5,1,APPROVED,John Snyder,36.0,6930.95,0,5.19,7.0,2013-06-01 17:31:57,"271 Rachel Village Westport, MT 33566-5694",Hardin Group,0
0.0181653797,0.9818346203,0,0.5,1,APPROVED,Karen Wade,38.0,11667.01,0,3.8,8.0,2015-10-21 23:30:18,"726 Jackson Lakes Apt. 693 Kennethshire, NM 58470-9850",Mitchell-Clark,0
0.1163379309,0.8836620691,0,0.5,1,APPROVED,Kathleen Salazar,31.0,5387.75,0,6.83,9.0,2008-02-07 09:54:03,"226 Zimmerman Haven Suite 223 Lake Jennifer, IN 39817",Morales-Miles,0
0.0051202867,0.9948797133,0,0.5,1,APPROVED,Mary Frank,33.0,10709.39,1,5.22,6.0,2006-02-02 12:29:48,"11007 Tara Plains Apt. 842 South Amy, AK 31218","Ellison, Pace and Vaughan",0
0.0816745948,0.9183254052,0,0.5,1,APPROVED,Lisa Reid,41.0,11623.42,1,4.18,9.0,2009-12-29 17:39:03,"499 Joshua Ramp Blankenshipmouth, AL 61436",Acosta PLC,0
0.0785154598,0.9214845402,0,0.5,1,APPROVED,Nathan Hammond,53.0,9683.85,0,5.89,8.0,2006-09-07 18:40:40,"731 Danielle Roads Suite 482 Lisaburgh, ME 92139","Smith, Burke and Gonzales",0
0.2192171213,0.7807828787,0,0.5,1,APPROVED,Theresa Terry,44.0,8819.13,1,4.38,10.0,2010-05-21 04:43:55,"2927 Butler Keys Suite 851 West Christophermouth, MS 35752-5027","Campbell, Moore and Garrett",0
0.0382944181,0.9617055819,0,0.5,1,APPROVED,John Jones,44.0,7736.13,1,4.48,8.0,2013-06-06 09:25:02,"2297 Jackson Island Robertsfort, NH 79212-4023",Day LLC,0
0.0346312507,0.9653687493,0,0.5,1,APPROVED,Teresa Smith,45.0,7158.66,1,6.25,7.0,2006-07-24 22:52:02,USCGC Fleming FPO AA 06534-5672,Villarreal-Ellis,0
0.1015951603,0.8984048397,0,0.5,1,APPROVED,Heather Thompson,50.0,9248.87,0,4.56,9.0,2014-01-30 10:39:34,"896 Lewis Wells Martinezstad, MO 12686","Jacobs, Arnold and Schwartz",0
0.0101708417,0.9898291583,0,0.5,1,APPROVED,Melanie Cain,40.0,11916.26,0,4.51,7.0,2015-01-10 00:21:48,"3046 Harrison Plains Montgomeryberg, ID 86180",Sims and Sons,0
0.001125977,0.998874023,0,0.5,1,APPROVED,Kenneth Graham,50.0,9641.61,0,3.09,5.0,2010-06-09 21:23:11,"43996 Parks Spring Hooperland, TX 05090-6018",King-Atkinson,0
0.0848392056,0.9151607944,0,0.5,1,APPROVED,Abigail Jennings,36.0,12309.23,1,4.76,9.0,2012-03-11 17:10:26,USS Mcgrath FPO AP 33786-7308,"Simpson, Byrd and Miller",0
0.3231795966,0.6768204034,0,0.5,1,APPROVED,Andrea Ford,40.0,11362.95,0,4.37,11.0,2010-10-08 22:11:05,"2519 Martin Ports Suite 635 Martinport, AL 55438",Patton Group,0
0.0349679712,0.9650320288,0,0.5,1,APPROVED,Johnathan Gonzalez,56.0,10074.4,1,5.17,7.0,2009-10-30 02:30:39,Unit 2030 Box 0281 DPO AE 67952-0118,Dixon PLC,0
0.0125834282,0.9874165718,0,0.5,1,APPROVED,Katie Khan,40.0,10762.29,0,5.02,7.0,2015-02-08 22:43:00,"05418 Smith Brooks Richardfurt, DE 40166-1384","Gutierrez, Jones and Winters",0
0.0695217275,0.9304782725,0,0.5,1,APPROVED,Michelle Johnson,30.0,8874.83,0,5.56,9.0,2006-10-11 07:09:44,"844 Charles Circles Suite 483 Davisborough, MH 73164-8781","Anderson, Miller and Wilson",0
0.0171335138,0.9828664862,0,0.5,1,APPROVED,Hannah Best,51.0,5830.99,0,6.93,6.0,2011-09-21 20:54:11,"PSC 5882, Box 7573 APO AA 41758-4009",Cantrell-Paul,0
0.0362730493,0.9637269507,0,0.5,1,APPROVED,David Morrison,35.0,8297.87,0,5.42,8.0,2009-11-30 06:01:06,"7000 Jack Lights Suite 115 Owensfurt, TN 18961-6571","Carpenter, Johnson and Krueger",0
0.0285204464,0.9714795536,0,0.5,1,APPROVED,Cindy Olson,33.0,5738.82,0,7.66,7.0,2014-08-02 09:05:53,"423 Victoria Plain Suite 444 Brennanland, AL 79485-6882",Mann Ltd,0
0.3269292251,0.6730707749,0,0.5,1,APPROVED,John Jackson,41.0,11655.82,1,7.92,9.0,2007-08-30 11:59:32,"5026 Susan Extension Apt. 261 South Thomas, UT 52610","Clark, Reid and Gardner",0
0.0327323758,0.9672676242,0,0.5,1,APPROVED,Christine Livingston,47.0,7362.18,0,6.57,7.0,2012-09-20 08:19:58,"2871 Campbell Ports Davenportmouth, MN 38485","Sellers, Hendrix and Gonzales",0
0.01713996,0.98286004,0,0.5,1,APPROVED,Mrs. Brittany Lopez,43.0,10938.11,0,3.21,8.0,2006-01-26 03:15:34,"2493 Robert Road South Denise, IA 86444",Brown-Weaver,0
0.3083332275,0.6916667725,0,0.5,1,APPROVED,Paula Willis,36.0,8514.8,1,4.01,11.0,2010-08-14 10:50:22,"8191 Lopez Prairie Apt. 038 Cookefurt, DE 64637-6065",Flores-Ochoa,0
0.0891542722,0.9108457278,0,0.5,1,APPROVED,Ryan Martin,34.0,8772.26,0,5.78,9.0,2014-02-14 14:40:14,"930 Carrie Harbor Suite 044 New Adamtown, MP 74903",Jones Inc,0
